timestamp,user_id,target
1593231964077,978585980,1.2766518665548636e+18
1593231972887,362688664,
1593231979578,4924797937,
1593231979583,759916282930094080,1.2765533335919985e+18
1593231980485,3220509511,
1593231982164,3352809358,1.2765021395699507e+18
1593231991783,1148296382349864960,1.2766398100572078e+18
1593231992304,4685072792,1.2766518665548636e+18
1593232000805,1264204965217796097,1.2766899586113208e+18
1593232002030,1119355716,1.2765824363029996e+18
1593232004655,90894114,1.2767176397007462e+18
1593232006872,258930016,1.2766183946834862e+18
1593232016212,1197790918239293440,
1593232023930,448937106,
1593232025011,27873764,1.2767269526663045e+18
1593232029355,25444079,
1593232029355,1263134679110041600,1.2764353933285007e+18
1593232037825,915401245136904192,1.2767269526663045e+18
1593232038983,193183603,1.2764312273612964e+18
1593232048495,37725640,1.2767269526663045e+18
1593232054116,804225890062319617,1.2766100022754427e+18
1593232055353,442595623,
1593232060862,897034934786838530,1.2764251080730092e+18
1593232071894,871587378669821954,1.2767146436464476e+18
1593232073926,1080625963103330305,1.276555087914156e+18
1593232078923,478904588,1.2767222842002637e+18
1593232082591,714852899453607936,1.2764251080730092e+18
1593232084931,1152796068,1.276468128780882e+18
1593232088810,1164484890,1.2767222842002637e+18
1593232094601,1055352608569876486,
1593232099834,933149599140892672,1.2764251080730092e+18
1593232101392,2355820963,
1593232102146,220418920,1.276582302739546e+18
1593232103693,996121063712083972,1.2764251080730092e+18
1593232105308,445773252,1.2767222842002637e+18
1593232112068,559578454,1.276175821846139e+18
1593232113332,17610710,1.2767222842002637e+18
1593232115133,230980135,
1593232116071,66179138,1.27663401774012e+18
1593232116609,1250120796946812928,
1593232125729,30780138,
1593232129076,1271291099101855747,
1593232145886,4498529961,
1593232153575,19892248,
1593232161093,205576050,1.2764184974474322e+18
1593232166276,3313361686,1.2532106161453384e+18
1593232184135,1215101813860511745,1.2765772288522486e+18
1593232189860,33280002,1.276234148701778e+18
1593232197434,55868339,1.2766518665548636e+18
1593232200204,173829764,
1593232202598,994802031826276354,
1593232203749,9601512,
1593232205839,1175585145283211264,
1593232207705,344004590,1.2765824363029996e+18
1593232217861,905899770463617029,1.2766798594865684e+18
1593232220195,778318119160786945,1.2767176654538547e+18
1593232227113,1047865435717292032,1.2766210303210865e+18
1593232230075,2870037848,
1593232236483,168479052,1.2431607772819415e+18
1593232239199,1245022877520252928,
1593232244894,1147296016468590593,1.2766518665548636e+18
1593232254486,175053850,
1593232255722,1386125294,1.2766692853189632e+18
1593232257153,3266738167,
1593232258622,234666790,1.2764251080730092e+18
1593232261669,159535268,1.276721785690415e+18
1593232266780,2978651261,1.276549090759893e+18
1593232269579,3280178558,1.276619558351184e+18
1593232274984,195636084,
1593232274998,79275123,1.2766474052791542e+18
1593232284931,3300328358,1.2767146436464476e+18
1593232294704,924152945700061184,1.2764251080730092e+18
1593232295314,4026277754,
1593232299774,148414316,1.27666294837146e+18
1593232308214,2360249400,
1593232316803,731467068,1.2766518665548636e+18
1593232325291,900166945441538049,1.276549090759893e+18
1593232325317,400369512,1.276549090759893e+18
1593232329405,1710658194,1.2765392158583276e+18
1593232332732,2508965161,1.2767222842002637e+18
1593232336659,2989296917,1.2764631388005786e+18
1593232340391,1263877547734872066,
1593232340819,1117609997024710656,1.2767119136746742e+18
1593232343903,26198199,1.2765985955301745e+18
1593232347770,529588142,1.2766518665548636e+18
1593232350375,1113128761262772224,1.2766124989013934e+18
1593232356481,1545832770,1.276627229468844e+18
1593232357740,23655688,
1593232358695,261615048,1.2764251080730092e+18
1593232359456,897185925872201728,1.2767146436464476e+18
1593232359815,140973553,
1593232360770,1235642306067410946,1.276175821846139e+18
1593232365129,1240669967156015104,1.2764251080730092e+18
1593232367679,24889272,1.2767269526663045e+18
1593232368234,1153346756899430403,1.2764251080730092e+18
1593232370570,3053041947,1.2767244994975867e+18
1593232379202,3238315716,1.2766518665548636e+18
1593232380028,2983589789,1.2767269526663045e+18
1593232384791,919403203598389249,1.2761997863419412e+18
1593232386921,850543150909333505,1.2767247366141624e+18
1593232387017,711669027320410112,1.2766024377601393e+18
1593232389538,1319015905,1.2766518665548636e+18
1593232390321,943350421288095745,1.2766518665548636e+18
1593232393014,598353425,1.2766518665548636e+18
1593232399780,1104513714,1.2765676496700457e+18
1593232399811,14539213,1.2759078389807063e+18
1593232402508,1184378988,1.2764237971348562e+18
1593232406704,774061426159808512,1.2765656317315604e+18
1593232408211,713971920140693504,1.2764434072301404e+18
