timestamp,user_id,target
1593231979583,759916282930094080,{'https://t.co/fVRJhEj1Sl'}
1593231980485,3220509511,{'https://t.co/YqDfPUsqXr'}
1593231982164,3352809358,{'https://t.co/iRCu02Lvlv'}
1593232002030,1119355716,{'https://t.co/JMVqlkBOzf'}
1593232004655,90894114,{'https://t.co/apNsv8ak2p'}
1593232006872,258930016,{'https://t.co/wiQqUN1Nu9'}
1593232025011,27873764,{'https://t.co/Sdaga98CKX'}
1593232029355,25444079,{'https://t.co/Ugw7XWcR5u'}
1593232029355,1263134679110041600,{'https://t.co/Zji2vwdVsx'}
1593232037825,915401245136904192,{'https://t.co/Sdaga98CKX'}
1593232048495,37725640,{'https://t.co/Sdaga98CKX'}
1593232054116,804225890062319617,"{'https://t.co/xEDsTQg9Xi', 'https://t.co/Fml7Oz3Qzp'}"
1593232055353,442595623,{'https://t.co/hmagXSKMc4'}
1593232060862,897034934786838530,{'https://t.co/l1JFf3bMhc'}
1593232071894,871587378669821954,{'https://t.co/1horOMxeKC'}
1593232073926,1080625963103330305,{'https://t.co/aJQbUTFYyS'}
1593232078923,478904588,"{'https://t.co/xJWEQfFBcA', 'https://t.co/3wbrfycNoe'}"
1593232082591,714852899453607936,{'https://t.co/l1JFf3bMhc'}
1593232084931,1152796068,{'https://t.co/P3ympvqXXz'}
1593232088810,1164484890,"{'https://t.co/xJWEQfFBcA', 'https://t.co/3wbrfycNoe'}"
1593232094601,1055352608569876486,{'https://t.co/FCDOSqcIf6'}
1593232099834,933149599140892672,{'https://t.co/l1JFf3bMhc'}
1593232103693,996121063712083972,{'https://t.co/l1JFf3bMhc'}
1593232105308,445773252,"{'https://t.co/xJWEQfFBcA', 'https://t.co/3wbrfycNoe'}"
1593232112068,559578454,"{'https://t.co/Sbu6qktmIG', 'https://t.co/X8Kvplvcjr'}"
1593232113332,17610710,"{'https://t.co/xJWEQfFBcA', 'https://t.co/3wbrfycNoe'}"
1593232116071,66179138,{'https://t.co/H4UbN7QHpI'}
1593232145886,4498529961,{'https://t.co/yWZZWRvjBs'}
1593232153575,19892248,{'https://t.co/g9ihqGygiV'}
1593232161093,205576050,{'https://t.co/Rd9Koo609b'}
1593232166276,3313361686,{'https://t.co/hhzzYZIeuh'}
1593232184135,1215101813860511745,{'https://t.co/CGaaJfODps'}
1593232189860,33280002,{'https://t.co/INviMfJYOJ'}
1593232200204,173829764,{'https://t.co/HkQWoqcLf1'}
1593232202598,994802031826276354,{'https://t.co/oxSTpXahfB'}
1593232203749,9601512,"{'https://t.co/XxAWi0wJQa', 'https://t.co/uxgOXbSbD3'}"
1593232207705,344004590,{'https://t.co/JMVqlkBOzf'}
1593232217861,905899770463617029,{'https://t.co/NZJ2QrCz1a'}
1593232220195,778318119160786945,{'https://t.co/cAXfx2hp4s'}
1593232227113,1047865435717292032,{'https://t.co/Ff4EYzyiZ2'}
1593232236483,168479052,{'https://t.co/gfc5dlGagA'}
1593232239199,1245022877520252928,{'https://t.co/VPJIuQLE6C'}
1593232254486,175053850,{'https://t.co/Pf7AeSnjSC'}
1593232255722,1386125294,{'https://t.co/htuHsIdLVz'}
1593232257153,3266738167,{'https://t.co/ZcMPuan94b'}
1593232258622,234666790,{'https://t.co/l1JFf3bMhc'}
1593232266780,2978651261,{'https://t.co/7qek8nvmdB'}
1593232274998,79275123,{'https://t.co/aPaKC7sE0z'}
1593232284931,3300328358,{'https://t.co/1horOMxeKC'}
1593232294704,924152945700061184,{'https://t.co/l1JFf3bMhc'}
1593232299774,148414316,{'https://t.co/DsAHU8tC2R'}
1593232325291,900166945441538049,{'https://t.co/7qek8nvmdB'}
1593232325317,400369512,{'https://t.co/7qek8nvmdB'}
1593232329405,1710658194,{'https://t.co/Ae9uIldwE3'}
1593232332732,2508965161,"{'https://t.co/xJWEQfFBcA', 'https://t.co/3wbrfycNoe'}"
1593232336659,2989296917,{'https://t.co/y3ANM8t8ex'}
